3,4,24,45
2,55,77,45
1,71,44,45
4,4,53,45
1,56,46,45
2,91,85,45
2,54,59,45
2,40,96,45
2,65,57,45
2,11,88,45
2,31,77,45
1,31,19,45
2,51,44,45
4,56,70,45
4,17,11,45
4,88,54,45
4,96,21,45
4,87,32,45
4,57,64,45
2,4,45,45
1,33,18,45
2,81,97,45
2,51,75,45
4,75,43,45
4,38,5,45
4,69,1,45
1,82,14,45
4,26,54,45
1,42,4,45
2,5,17,45
2,15,79,45
1,31,18,45
2,4,16,45
4,97,74,45
4,47,11,45
1,23,6,45
4,56,20,45
1,62,26,45
4,94,73,45
2,1,79,45
2,51,43,45
2,85,97,45
1,40,20,45
2,68,98,45
2,41,68,45
2,10,57,45
1,64,26,45
2,55,56,45
1,73,7,45
1,65,8,45
1,86,19,45
1,42,26,45
1,73,46,45
3,20,30,45
2,10,91,45
4,70,82,45
3,21,81,45
2,14,46,45
4,52,30,45
3,61,90,45
4,15,61,45
4,97,35,45
1,50,8,45
4,77,83,45
1,97,17,45
4,53,10,45
4,9,75,45
2,12,25,45
2,14,26,45
4,75,53,45
2,53,88,45
2,50,76,45
2,20,79,45
2,96,87,45
1,91,56,45
4,18,44,45
1,87,17,45
2,3,8,45
2,21,26,45
1,71,26,45
2,71,78,45
1,80,58,45
4,17,72,45
4,98,76,45
4,8,21,45
1,82,29,45
2,54,86,45
2,71,92,45
4,5,61,45
2,44,65,45
4,35,41,45
2,31,36,45
2,34,59,45
4,55,90,45
2,80,95,45
1,40,17,45
3,9,89,45
2,7,88,45
4,66,21,45
1,72,38,45
4,7,11,45
2,24,98,45
2,31,96,45
2,1,56,45
1,20,7,45
4,97,54,45
4,49,14,45
2,53,95,45
1,55,6,45
4,89,44,45
1,48,38,45
4,68,35,45
4,75,50,45
4,64,11,45
3,11,61,45
4,46,31,45
1,75,45,45
1,50,29,45
2,31,29,45
4,85,40,45
2,10,35,45
2,62,77,45
2,52,53,45
2,65,59,45
4,53,91,45
4,6,31,45
4,79,75,45
1,74,49,45
2,1,34,45
4,76,73,45
2,43,95,45
4,51,20,45
4,39,8,45
4,83,11,45
4,58,71,45
4,15,2,45
2,74,67,45
4,12,81,45
2,76,78,45
4,34,92,45
1,86,49,45
1,80,64,45
4,98,72,45
2,10,55,45
2,0,36,45
2,77,88,45
2,83,76,45
4,96,41,45
1,44,27,45
1,80,58,45
2,43,54,45
4,34,53,45
1,90,25,45
4,14,82,45
2,67,58,45
4,19,58,45
1,41,26,45
4,32,51,45
4,48,13,45
1,62,47,45
4,17,74,45
4,44,72,45
2,3,59,45
2,18,49,45
4,98,57,45
2,40,94,45
4,5,71,45
4,37,23,45
4,13,72,45
4,37,41,45
2,3,48,45
4,9,83,45
4,46,20,45
4,15,91,45
1,93,66,45
2,10,26,45
3,65,94,45
2,11,44,45
2,52,49,45
4,28,94,45
2,67,57,45
2,22,95,45
2,24,29,45
4,98,90,45
1,81,14,45
4,38,97,45
4,49,22,45
4,8,84,45
2,25,28,45
4,67,15,45
4,87,56,45
2,45,59,45
3,1,31,45
4,84,42,45
4,78,30,45
1,25,6,45
3,24,54,45
4,16,30,45
4,28,1,45
1,51,11,45
1,81,56,45
1,24,4,45
1,63,34,45
1,51,28,45
1,81,65,45
4,26,40,45
1,85,66,45
4,6,15,45
1,30,0,45
1,52,36,45
2,85,86,45
4,64,2,45
4,79,86,45
4,97,62,45
4,39,87,45
2,31,47,45
4,13,92,45
1,55,26,45
1,74,45,45
4,79,27,45
4,29,66,45
1,94,9,45
4,44,32,45
2,50,87,45
4,95,52,45
1,93,23,45
2,32,33,45
1,81,22,45
1,49,29,45
1,76,66,45
4,37,63,45
4,57,81,45
4,58,67,45
4,37,1,45
2,42,44,45
3,16,86,45
2,33,56,45
4,19,72,45
2,10,52,45
2,24,35,45
2,15,8,45
4,85,83,45
4,46,34,45
4,76,35,45
4,42,50,45
2,83,76,45
2,74,67,45
1,94,77,45
2,52,96,45
1,31,19,45
3,37,67,45
4,66,81,45
4,47,20,45
4,96,71,45
4,27,4,45
4,46,65,45
3,56,76,45
4,16,42,45
1,89,59,45
4,96,35,45
4,29,0,45
4,19,28,45
4,88,43,45
4,19,95,45
4,32,31,45
2,64,85,45
4,66,22,45
2,91,89,45
1,92,79,45
4,96,82,45
2,30,85,45
4,2,90,45
1,90,64,45
1,61,45,45
1,50,33,45
4,47,36,45
1,77,59,45
2,40,54,45
4,96,3,45
2,36,29,45
4,58,14,45
2,12,16,45
1,30,7,45
2,20,48,45
3,21,61,45
1,40,6,45
4,36,61,45
2,4,18,45
2,73,84,45
4,15,82,45
3,55,85,45
2,47,69,45
2,10,67,45
2,25,89,45
1,83,15,45
4,75,80,45
4,94,2,45
2,33,26,45
1,93,64,45
4,54,21,45
2,50,71,45
2,67,88,45
4,95,50,45
2,24,49,45
1,73,7,45
1,97,39,45
2,43,64,45
1,81,36,45
2,53,75,45
1,82,14,45
1,74,55,45
2,40,65,45
1,46,18,45
1,70,29,45
4,97,34,45
3,70,89,45
4,46,41,45
1,94,47,45
1,61,10,45
4,67,52,45
2,15,18,45
1,72,38,45
2,10,53,45
2,7,9,45
1,96,77,45
4,13,42,45
4,5,44,45
4,7,71,45
2,10,92,45
2,13,98,45
2,51,77,45
4,58,15,45
2,24,75,45
2,3,56,45
2,31,53,45
2,8,29,45
1,83,65,45
4,79,98,45
2,11,16,45
3,67,86,45
4,83,81,45
2,72,64,45
2,22,56,45
4,9,8,45
4,49,58,45
4,17,76,45
4,24,80,45
1,51,15,45
4,77,32,45
4,94,0,45
2,10,56,45
2,26,59,45
4,32,71,45
2,42,95,45
4,15,80,45
1,47,9,45
2,21,63,45
4,14,21,45
4,88,97,45
4,46,50,45
4,18,63,45
1,64,46,45
1,74,4,45
4,14,1,45
4,53,50,45
2,22,39,45
4,19,28,45
2,33,44,45
2,10,44,45
1,52,15,45
2,20,79,45
2,2,8,45
2,64,55,45
2,13,19,45
1,17,7,45
4,27,16,45
4,7,52,45
1,76,38,45
3,23,83,45
4,4,42,45
2,6,88,45
4,88,2,45
4,76,20,45
4,15,63,45
3,23,33,45
2,2,43,45
3,67,96,45
2,2,66,45
2,92,97,45
4,15,34,45
4,36,41,45
1,97,47,45
2,21,35,45
2,36,88,45
2,41,82,45
4,45,43,45
4,54,70,45
4,42,40,45
4,15,13,45
4,66,90,45
1,83,55,45
2,91,87,45
4,46,73,45
2,10,33,45
3,35,85,45
2,30,79,45
4,5,82,45
4,38,30,45
4,27,44,45
4,54,93,45
3,11,31,45
2,64,94,45
2,15,57,45
4,56,70,45
4,88,26,45
2,32,79,45
2,33,37,45
1,51,4,45
1,94,5,45
1,81,31,45
1,66,25,45
1,94,37,45
2,65,88,45
1,96,59,45
2,3,8,45
1,46,17,45
4,9,61,45
4,51,90,45
4,26,45,45
2,5,96,45
4,94,51,45
4,49,7,45
1,88,9,45
4,18,34,45
4,16,64,45
3,63,92,45
1,55,39,45
2,11,26,45
4,58,90,45
2,36,39,45
4,96,10,45
4,47,85,45
4,6,44,45
4,69,93,45
4,5,30,45
2,0,59,45
2,51,83,45
2,0,29,45
2,40,93,45
2,85,89,45
2,43,58,45
4,49,91,45
1,92,29,45
4,78,43,45
2,78,69,45
4,95,40,45
4,36,3,45
4,18,20,45
2,50,98,45
2,10,3,45
4,36,55,45
4,68,94,45
1,55,39,45
4,6,3,45
4,47,5,45
4,18,63,45
2,27,48,45
4,37,41,45
1,80,20,45
4,22,51,45
4,43,50,45
2,5,58,45
1,42,4,45
4,74,61,45
1,76,9,45
2,0,36,45
1,95,66,45
3,2,32,45
1,82,58,45
4,57,95,45
1,72,28,45
3,9,59,45
2,45,38,45
1,41,3,45
4,55,4,45
2,65,97,45
1,80,23,45
4,94,1,45
4,26,12,45
4,70,6,45
1,37,27,45
2,62,77,45
3,74,94,45
2,21,57,45
2,20,23,45
4,38,0,45
4,29,95,45
2,31,43,45
2,34,67,45
2,44,39,45
4,48,44,45
2,33,55,45
4,49,26,45
4,15,84,45
2,6,47,45
1,43,29,45
1,95,55,45
2,0,34,45
2,7,79,45
4,73,32,45
1,67,9,45
2,18,39,45
2,22,15,45
1,95,17,45
4,25,64,45
1,98,8,45
4,22,0,45
4,98,55,45
4,85,2,45
4,94,60,45
1,52,26,45
2,11,95,45
3,72,82,45
2,44,86,45
1,93,56,45
2,43,64,45
3,21,41,45
2,36,67,45
1,62,12,45
2,20,34,45
4,56,94,45
2,21,69,45
2,13,5,45
2,3,54,45
2,50,45,45
4,14,12,45
1,23,8,45
2,62,58,45
2,22,16,45
4,45,84,45
1,93,76,45
1,75,15,45
4,29,1,45
4,45,0,45
2,37,49,45
2,71,65,45
4,55,54,45
3,53,93,45
1,72,25,45
4,46,14,45
4,43,0,45
4,16,35,45
4,12,80,45
1,63,47,45
1,85,49,45
3,43,93,45
2,23,77,45
4,39,34,45
1,87,58,45
2,22,24,45
1,86,7,45
4,59,91,45
4,32,51,45
1,76,37,45
1,81,53,45
4,76,62,45
4,95,31,45
1,72,44,45
4,49,28,45
4,79,31,45
4,47,54,45
2,31,28,45
4,7,41,45
1,83,57,45
1,71,3,45
4,59,1,45
2,72,84,45
2,35,27,45
1,65,27,45
2,62,83,45
1,76,9,45
2,50,83,45
2,80,79,45
4,48,71,45
4,53,22,45
4,72,80,45
2,42,39,45
2,21,32,45
1,82,37,45
1,92,32,45
1,82,72,45
1,90,14,45
2,32,85,45
4,58,53,45
4,67,2,45
4,36,93,45
4,37,22,45
4,95,4,45
2,76,79,45
1,64,33,45
4,44,52,45
2,86,77,45
4,97,5,45
2,11,35,45
4,6,64,45
1,65,28,45
4,14,63,45
2,98,89,45
4,57,85,45
2,71,77,45
2,72,65,45
2,15,97,45
2,55,47,45
2,51,86,45
4,28,83,45
1,52,19,45
4,56,84,45
4,58,10,45
4,26,52,45
4,71,70,45
2,24,16,45
4,91,20,45
4,92,71,45
4,86,24,45
3,37,87,45
4,58,52,45
4,94,40,45
1,72,35,45
2,90,95,45
3,71,81,45
2,33,56,45
2,0,4,45
1,80,23,45
4,41,50,45
2,86,87,45
1,67,28,45
2,44,98,45
2,44,68,45
2,12,58,45
4,69,14,45
4,27,91,45
4,25,40,45
2,2,15,45
2,42,63,45
4,66,43,45
4,89,55,45
2,30,59,45
4,6,60,45
2,21,46,45
2,2,57,45
4,1,30,45
3,67,76,45
1,97,58,45
4,3,21,45
